source,frame,true_label,predicted_label,correct
Shubham,data/gesture_dataset/Shubham/BARK/030.jpg,BARK,BARK,True
Shubham,data/gesture_dataset/Shubham/SIT/001.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/002.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/003.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/004.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/005.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/006.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/007.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/008.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/009.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/010.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/011.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/012.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/013.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/014.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/015.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/016.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/017.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/018.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/019.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/020.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/021.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/022.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/023.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/024.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/025.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/026.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/027.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/028.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/029.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/SIT/030.jpg,SIT,SIT,True
Shubham,data/gesture_dataset/Shubham/STAND/001.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/002.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/003.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/004.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/005.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/006.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/007.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/008.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/009.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/010.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/011.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/012.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/013.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/014.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/015.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/016.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/017.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/018.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/019.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/020.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/021.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/022.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/023.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/024.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/025.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/026.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/027.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/028.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/029.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STAND/030.jpg,STAND,STAND,True
Shubham,data/gesture_dataset/Shubham/STOP/001.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/002.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/003.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/004.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/005.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/006.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/007.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/008.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/009.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/010.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/011.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/012.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/013.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/014.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/015.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/016.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/017.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/018.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/019.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/020.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/021.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/022.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/023.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/024.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/025.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/026.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/027.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/028.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/029.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/STOP/030.jpg,STOP,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/001.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/002.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/003.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/004.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/005.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/006.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/007.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/008.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/009.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/010.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/011.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/012.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/013.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/014.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/015.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/016.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/017.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/018.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/019.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/020.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/021.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/022.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/023.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/024.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/025.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/026.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/027.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/028.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/029.jpg,WALK,NO_GESTURE,False
Shubham,data/gesture_dataset/Shubham/WALK/030.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/001.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/002.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/003.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/004.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/005.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/006.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/007.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/008.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/009.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/010.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/011.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/012.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/013.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/014.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/015.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/016.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/017.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/018.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/019.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/020.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/021.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/022.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/023.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/024.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/025.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/026.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/027.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/028.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/029.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/BARK/030.jpg,BARK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/001.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/002.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/003.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/004.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/005.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/006.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/007.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/008.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/009.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/010.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/011.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/012.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/013.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/014.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/015.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/016.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/017.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/018.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/019.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/020.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/021.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/022.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/023.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/024.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/025.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/026.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/027.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/028.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/029.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/SIT/030.jpg,SIT,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/001.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/002.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/003.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/004.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/005.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/006.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/007.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/008.jpg,STAND,WALK,False
Sohail,data/gesture_dataset/Sohail/STAND/009.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/010.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/011.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/012.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/013.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/014.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/015.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/016.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/017.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/018.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/019.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/020.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/021.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/022.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/023.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/024.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/025.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/026.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/027.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/028.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/029.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STAND/030.jpg,STAND,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/001.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/002.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/003.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/004.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/005.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/006.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/007.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/008.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/009.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/010.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/011.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/012.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/013.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/014.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/015.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/016.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/017.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/018.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/019.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/020.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/021.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/022.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/023.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/024.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/025.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/026.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/027.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/028.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/029.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/STOP/030.jpg,STOP,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/001.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/002.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/003.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/004.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/005.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/006.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/007.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/008.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/009.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/010.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/011.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/012.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/013.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/014.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/015.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/016.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/017.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/018.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/019.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/020.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/021.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/022.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/023.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/024.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/025.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/026.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/027.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/028.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/029.jpg,WALK,NO_GESTURE,False
Sohail,data/gesture_dataset/Sohail/WALK/030.jpg,WALK,NO_GESTURE,False
Yash,data/gesture_dataset/Yash/BARK/001.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/002.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/003.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/004.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/005.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/006.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/007.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/008.jpg,BARK,NO_GESTURE,False
Yash,data/gesture_dataset/Yash/BARK/009.jpg,BARK,NO_GESTURE,False
Yash,data/gesture_dataset/Yash/BARK/010.jpg,BARK,NO_GESTURE,False
Yash,data/gesture_dataset/Yash/BARK/011.jpg,BARK,NO_GESTURE,False
Yash,data/gesture_dataset/Yash/BARK/012.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/013.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/014.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/015.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/016.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/017.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/018.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/019.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/020.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/021.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/022.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/023.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/024.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/025.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/026.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/027.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/028.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/029.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/BARK/030.jpg,BARK,BARK,True
Yash,data/gesture_dataset/Yash/SIT/001.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/002.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/003.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/004.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/005.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/006.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/007.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/008.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/009.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/010.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/011.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/012.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/013.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/014.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/015.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/016.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/017.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/018.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/019.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/020.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/021.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/022.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/023.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/024.jpg,SIT,SIT,True
